id,season,stage,home_shoton,away_shoton,GAP_H_Shoton,GAP_A_Shoton,home_shotoff,away_shotoff,GAP_H_Shotoff,GAP_A_Shotoff,home_shot,away_shot,GAP_H_Shot,GAP_A_Shot,home_cross_sum,away_cross_sum,GAP_H_Cross,GAP_A_Cross,AVG_H_Shoton,AVG_A_Shoton,AVG_H_Shotoff,AVG_A_Shotoff,AVG_H_Shot,AVG_A_Shot,AVG_H_Cross,AVG_A_Cross,home_result,LR_h_shoton,LR_h_shotoff,LR_h_shot,LR_h_cross,LR_a_shoton,LR_a_shotoff,LR_a_shot,LR_a_cross,CB_POW_H,CB_MEN_H,CB_SKI_H,CB_MOV_H,CB_ATT_H,CB_DEF_H,CM_POW_H,CM_MEN_H,CM_SKI_H,CM_MOV_H,CM_ATT_H,CM_DEF_H,GK_POW_H,GK_MEN_H,GK_MOV_H,GK_GOK_H,ST_POW_H,ST_MEN_H,ST_SKI_H,ST_MOV_H,ST_ATT_H,ST_DEF_H,CB_POW_A,CB_MEN_A,CB_SKI_A,CB_MOV_A,CB_ATT_A,CB_DEF_A,CM_POW_A,CM_MEN_A,CM_SKI_A,CM_MOV_A,CM_ATT_A,CM_DEF_A,GK_POW_A,GK_MEN_A,GK_MOV_A,GK_GOK_A,ST_POW_A,ST_MEN_A,ST_SKI_A,ST_MOV_A,ST_ATT_A,ST_DEF_A,B365_home_win_Prob,p_home,home_odds_synth,kelly_fraction_home,kelly_index,kelly_group
4081,2014/2015,16,6,1,10.847582902038315,1.49489337100967,4,6,7.539222471281201,3.2490306781845515,10,7,18.253484248560408,4.152204026131388,25,18,26.214721719376588,11.398189434333084,7.4,4.6231343283582085,6.677777777777778,5.26865671641791,14.077777777777778,9.891791044776118,21.57777777777778,20.55970149253731,1,8.899367912102981,7.642771602929467,16.54213951503246,25.78871533755298,3.868417193662395,4.264362708376639,8.132779902039026,13.31039947584211,259.0,239.0,224.0,255.6,212.0,294.6666666666667,287.6,287.4,278.0,264.0,277.2,247.0,49.0,30.4,51.0,76.2,161.6,127.0,124.8,144.6,141.4,87.0,182.6,155.2,122.2,172.4,129.8,223.3333333333333,348.6,327.6,331.0,325.0,326.6,340.0,44.4,27.8,52.2,73.8,138.2,119.0,141.2,159.0,128.6,92.33333333333331,0.5555555555555556,0.97093755,1.7999999999999998,0.9346094876527786,0.9346094876527786,easy
4082,2014/2015,16,5,4,5.40404569911035,4.800612633325661,3,2,5.305924291432943,6.66748594183468,8,6,10.880386887840254,11.087421447124276,25,24,22.56768284168173,14.85418509147641,4.969811320754716,4.725274725274725,5.124528301886792,5.0989010989010985,10.09433962264151,9.824175824175825,19.377358490566035,21.615384615384617,0,5.936741952363222,5.65504049245481,11.59178244481803,23.06918492537115,6.434080986409806,4.765485588298949,11.19956657470874,24.24453925424064,249.2,240.2,225.2,271.4,223.2,306.0,345.6,340.6,380.8,395.0,349.6,223.3333333333333,40.2,24.8,46.2,77.4,80.2,71.4,66.8,61.6,75.8,27.66666666666667,278.2,251.2,238.4,276.0,230.2,291.3333333333334,218.4,209.0,207.2,220.8,183.4,182.0,45.6,31.0,53.8,76.4,212.4,191.8,195.8,213.0,198.6,96.66666666666667,0.7839195979899497,0.049529627,1.2756410256410258,-3.3986885246149314,-3.3986885246149314,hard
4083,2014/2015,16,7,6,8.280214177175292,7.103405629932723,4,9,5.9809980557575395,4.015631204934125,11,15,14.348956728694557,11.132244613247526,6,25,23.24083434621072,18.78088827730776,7.179775280898877,5.23943661971831,6.146067415730337,5.399487836107554,13.325842696629213,10.638924455825864,22.134831460674157,19.95006402048655,1,8.549068447480552,8.54995182180381,17.09902026928437,25.33382003818543,5.428893559029889,4.631011473634083,10.05990503266396,17.18972457461341,280.4,265.0,233.2,257.4,245.8,325.6666666666666,360.4,343.8,389.0,405.6,357.0,280.3333333333333,47.4,25.0,57.0,82.8,78.0,67.0,65.2,79.8,74.6,22.66666666666667,265.4,253.2,240.4,266.8,247.2,327.3333333333333,366.8,348.4,378.0,396.6,355.8,277.3333333333333,42.2,29.4,51.4,81.6,76.0,67.6,79.0,87.6,79.4,23.33333333333333,0.4521801543154494,0.7079902,2.211507936507937,0.4669602184540868,0.4669602184540868,medium
4084,2014/2015,16,1,5,5.020403490930225,9.016580881707362,6,3,5.5978610650509815,7.353050473887841,7,8,10.86486329466258,16.25320379202368,27,9,23.353737550307788,21.050318451582022,4.951898734177215,6.681318681318682,5.292405063291138,7.021978021978022,10.244303797468355,13.703296703296703,20.406329113924045,23.516483516483518,0,3.996687752455901,5.125745227744208,9.12243298020011,21.63998410775729,6.92238670261183,7.565558742304169,14.48794544491599,20.54771707752482,261.4,228.0,197.4,237.6,212.0,302.0,355.8,319.2,338.0,369.8,330.6,241.3333333333333,40.2,22.4,53.8,74.4,68.6,53.4,53.2,64.6,60.8,23.33333333333333,287.0,267.4,242.2,292.8,255.2,319.3333333333333,354.4,336.8,358.8,372.8,342.2,284.6666666666667,48.2,22.6,51.0,70.8,77.8,64.2,64.4,70.8,73.0,24.0,0.3488372093023256,0.048255526,2.8666666666666667,-0.46160759776830673,-0.46160759776830673,medium
4085,2014/2015,16,5,11,5.97344671486056,4.435442155510772,2,4,6.201686873244617,3.462132719054968,7,15,12.371500865469233,7.040334519966836,15,16,25.374090724515604,14.255798739179877,5.659090909090909,6.65934065934066,6.2727272727272725,6.318681318681318,11.931818181818182,12.978021978021978,25.545454545454547,22.571428571428573,1,5.180651810408662,8.210125072364674,13.39077688277335,22.06231719876581,5.369000899407427,5.684145813033568,11.05314671244099,21.2601746538397,263.8,233.0,211.0,267.8,216.0,288.6666666666666,286.6,270.0,283.6,254.8,277.4,241.6666666666667,44.4,27.8,52.2,73.8,140.0,120.0,126.8,144.6,130.4,49.33333333333333,272.4,242.0,241.6,262.0,234.0,301.6666666666667,342.0,327.2,353.0,384.8,320.6,297.3333333333333,43.6,30.0,53.0,78.2,62.8,58.2,71.2,78.6,65.8,24.0,0.3612365404654393,0.95523745,2.7682692307692314,0.9299231176793802,0.9299231176793802,easy
4086,2014/2015,16,8,12,6.974738880344453,6.44174556016854,8,6,6.3971597222615095,5.920187314824036,16,18,13.479010635955351,12.43126515347208,29,32,21.750122080628167,23.66297191775239,4.841463414634147,5.715909090909091,5.024390243902439,5.761363636363637,9.865853658536585,11.477272727272727,19.585365853658537,23.931818181818183,0,6.569443119208639,6.073283417087508,12.64272653629615,24.68083962337338,5.481205536931275,5.373526369070238,10.85473190600151,22.58162018210506,200.6,182.0,168.2,203.2,167.8,227.6666666666667,278.8,266.4,279.6,314.0,258.0,256.0,48.2,28.6,51.6,77.4,199.6,177.6,227.0,249.6,206.0,125.6666666666667,266.8,239.0,221.4,252.0,214.0,298.0,284.6,282.8,280.4,273.4,279.4,227.6666666666667,49.0,30.4,51.0,76.2,161.6,127.0,124.8,144.6,141.4,87.0,0.5855024502004709,0.044977337,1.707934782608696,-1.3040490366933748,-1.3040490366933748,hard
4087,2014/2015,16,7,3,4.519960317295039,7.419605370572969,6,5,4.748382884892553,6.30938762132914,13,8,8.976181178448062,13.99353371165056,37,23,20.189868895604285,23.074971597538177,6.686046511627907,7.428571428571429,6.488372093023256,6.648351648351649,13.174418604651162,14.076923076923077,22.0,22.912087912087912,0,6.007788193792406,6.048038247564598,12.05582644135699,21.29770048933102,5.572459855458649,5.071844486438918,10.64430434189757,20.17009683495351,284.0,259.6,255.6,289.8,254.6,283.6666666666667,290.2,271.6,308.2,315.0,277.2,190.3333333333333,42.4,31.6,57.0,84.8,153.6,140.0,155.6,152.8,162.8,56.0,259.6,232.8,196.4,242.6,204.2,281.3333333333333,274.0,249.6,243.8,293.4,249.0,220.3333333333333,45.0,29.0,51.4,74.2,142.2,121.8,129.4,138.8,135.2,64.0,0.7192016517549897,0.015398243,1.3904306220095692,-2.5064370854593383,-2.5064370854593383,hard
4088,2014/2015,16,5,3,7.901160248487283,6.406419349901081,5,4,6.100125924580974,2.5996340238685915,10,7,14.225020153376406,9.280352064573602,26,16,26.50851455389354,16.378315129704745,5.25,4.78021978021978,5.431818181818182,5.164835164835165,10.681818181818182,9.945054945054945,19.568181818181817,18.824175824175825,1,5.776078985020742,7.591576221159645,13.36765520618039,23.57047586153721,5.81623860887619,6.378528247632045,12.19476685650823,21.34510915169922,264.8,238.2,198.0,248.0,219.0,303.0,350.2,332.8,351.8,352.2,338.0,256.0,41.8,30.6,56.6,80.2,77.6,70.2,63.4,70.6,69.4,50.33333333333334,238.2,243.8,199.4,223.2,207.2,297.0,375.4,332.0,346.2,353.0,342.6,281.0,40.6,28.2,47.4,75.0,75.4,63.6,56.6,71.4,66.6,25.0,0.5925925925925927,0.24852443,1.6874999999999998,-0.8445309508930556,-0.8445309508930556,hard
4089,2014/2015,17,6,11,5.30829961972406,5.139534615544818,3,5,3.305038791002222,5.287119462612132,9,16,9.104678429102554,10.10301294790044,10,35,14.87432884507528,24.936194590057923,4.760869565217392,5.651685393258427,5.1521739130434785,6.224719101123595,9.91304347826087,11.876404494382022,18.793478260869566,25.426966292134832,0,2.745140669015496,6.951716090579133,9.696856759594638,19.4379361670276,6.314411105786514,5.69779787459013,12.01220898037663,22.48995948566508,254.4,236.8,230.6,273.6,226.0,297.3333333333334,212.2,193.0,213.0,205.4,197.0,179.3333333333333,41.4,31.0,42.6,73.4,219.4,184.0,206.6,231.0,204.8,83.66666666666667,264.0,210.2,213.2,263.4,204.6,282.0,272.8,248.4,270.6,273.0,256.4,232.3333333333333,43.4,25.2,60.8,72.2,145.4,119.6,117.8,150.8,133.2,65.33333333333334,0.4334975369458128,0.040641017,2.306818181818182,-0.6934771665412446,-0.6934771665412446,hard
4091,2014/2015,17,12,4,7.7395162608299435,8.503957803759619,13,2,4.151211841848871,5.370903221823754,25,6,12.491097869066419,14.37762143425813,20,13,25.35547173684603,22.158931929819143,6.706521739130435,7.0777777777777775,6.293478260869565,6.088888888888889,13.0,13.166666666666666,22.5,24.22222222222222,0,4.341779584474782,6.868333346105315,11.2101129305801,18.83556661580279,8.067135890389338,5.989427279504934,14.05656316989426,21.49380919844383,241.2,228.8,181.6,230.4,203.8,295.0,265.2,260.6,267.6,281.6,253.2,209.3333333333333,43.0,27.4,52.8,77.6,136.6,120.8,115.8,138.2,132.6,65.33333333333334,288.2,264.4,256.0,272.6,251.2,311.6666666666666,363.2,337.8,375.8,381.4,357.4,272.3333333333334,41.2,29.6,64.2,81.0,74.4,64.2,70.6,72.0,72.4,37.33333333333334,0.335407327253053,0.028112141,2.9814494757460537,-0.46238125668556035,-0.46238125668556035,medium
4092,2014/2015,17,3,1,8.292444440318787,5.289677568361957,9,5,8.295197287385474,2.693354671438689,12,6,16.309924985026377,8.409485829871686,24,22,23.24868449389531,16.488256147868288,6.663043478260869,4.970149253731343,6.978260869565218,5.1007462686567155,13.641304347826088,10.07089552238806,23.358695652173914,19.440298507462682,1,10.56953152647045,8.453354237710597,19.02288576418105,29.44298141149736,4.423514269078461,2.677987072659748,7.101501341738203,12.63192112702619,276.2,243.6,223.8,270.0,222.2,295.6666666666667,201.8,204.0,211.6,229.2,182.8,174.0,45.6,31.0,53.8,76.4,204.2,181.0,198.8,219.0,198.0,104.3333333333333,283.0,265.2,227.8,263.8,245.8,336.6666666666666,360.4,343.8,389.0,405.6,357.0,280.3333333333333,47.4,25.0,57.0,82.8,78.6,73.8,75.6,64.8,79.4,27.66666666666667,0.09748771163298746,0.9525976,10.25770308123249,0.9474773003005404,0.9474773003005404,easy
4093,2014/2015,17,9,4,7.059517696746166,3.5293841298095363,9,10,6.682683431534244,5.268341805954776,18,14,13.752374862112179,8.486219326810769,26,16,29.006541613712184,19.748927940247405,6.0,4.879518072289157,6.1208791208791204,5.0602409638554215,12.12087912087912,9.939759036144578,20.75824175824176,19.698795180722893,0,6.226309262887803,7.519930478261383,13.74623974114919,27.14017020064558,4.069623673327682,5.610603715479252,9.680227388806935,17.0099963703157,264.0,210.2,213.2,263.4,204.6,282.0,272.8,248.4,270.6,273.0,256.4,232.3333333333333,43.4,25.2,60.8,72.2,145.4,119.6,117.8,150.8,133.2,65.33333333333334,256.4,229.0,191.4,231.4,218.4,294.0,269.0,264.0,262.8,270.2,253.0,230.6666666666667,43.0,27.4,52.8,77.6,144.0,131.4,125.6,147.0,140.4,89.33333333333334,0.375,0.10642586,2.6666666666666665,-0.4297186121344567,-0.4297186121344567,medium
4094,2014/2015,17,8,6,7.602995313142701,5.55600968257953,4,6,6.650068402707721,4.534078143398693,12,12,14.457377187884816,9.802878298213516,19,23,25.62926944728701,18.537488583457666,5.248101265822784,5.247191011235955,5.440506329113923,5.426966292134831,10.688607594936709,10.674157303370787,20.007594936708855,19.640449438202246,1,6.648113216048033,7.152626200434625,13.80073941648267,25.95350692476486,5.32329706522039,5.060552410837601,10.38384947605797,19.13852947686114,278.4,252.4,230.0,290.8,239.8,306.3333333333333,363.8,341.6,355.8,362.2,341.2,332.6666666666667,48.2,22.6,51.0,70.8,77.8,64.2,64.4,70.8,73.0,24.0,202.0,182.0,168.2,203.2,167.8,229.3333333333333,280.0,251.8,256.4,305.4,246.0,267.6666666666666,48.2,28.6,51.6,77.4,207.4,194.2,231.8,237.2,214.0,154.0,0.2875,0.91182065,3.4782608695652177,0.8762395089132745,0.8762395089132745,easy
4095,2014/2015,17,3,7,7.248747209371592,3.7251453568349535,6,6,6.950045282385443,2.14445169848603,9,13,14.326274552223362,4.990390834773545,16,19,26.68282402795458,9.348290892509802,6.626373626373627,7.177777777777778,6.593406593406593,6.122222222222222,13.219780219780219,13.3,22.9010989010989,21.955555555555556,1,6.361143508923245,6.215813257309003,12.57695676623224,21.04743801939341,5.893041601256965,5.098305709590891,10.99134731084786,20.68911392697657,264.6,239.4,209.0,236.0,208.0,281.3333333333333,273.4,248.8,256.0,291.8,251.6,225.0,45.0,29.0,51.4,74.2,142.6,118.8,120.8,135.4,133.2,60.33333333333333,261.4,228.0,197.4,237.6,212.0,302.0,351.2,325.2,342.4,374.4,313.6,269.3333333333333,40.2,22.4,53.8,74.4,67.2,49.8,60.8,80.8,64.2,23.33333333333333,0.4055587067498582,0.9428718,2.4657342657342656,0.9038959916766364,0.9038959916766364,easy
4096,2014/2015,17,6,9,4.623654460591918,6.575035048622656,6,6,6.675160108205864,6.299392518996788,12,15,11.280725621218345,12.41877417133249,30,13,25.696090491123975,19.846823249169688,4.717391304347826,7.384615384615385,5.065217391304348,6.648351648351649,9.782608695652174,14.032967032967033,21.641304347826086,21.615384615384617,0,5.577163061818785,4.002495265832706,9.579658327651494,25.3318440281008,6.916463939242939,5.929889654998341,12.84635359424129,16.51461933729071,267.2,259.6,245.8,268.6,245.2,329.0,290.8,277.2,310.2,318.8,281.2,224.3333333333333,42.2,29.4,51.4,81.0,153.4,134.8,148.4,156.0,156.0,49.33333333333333,179.0,157.4,121.2,157.2,135.6,212.0,427.6,394.0,425.2,406.0,408.4,356.0,44.4,27.8,51.8,73.0,65.0,54.6,71.8,81.0,63.0,35.66666666666666,0.8267159795496574,0.027848316,1.2096052631578946,-4.610163544775301,-4.610163544775301,hard
4097,2014/2015,17,10,5,8.540976138971956,3.96856723170331,12,6,7.405634968867341,3.582912090548246,22,11,15.637993701404408,7.600495440700369,22,16,29.20016482331025,17.53133490282437,7.380434782608695,5.008760951188986,6.630434782608695,5.244055068836044,14.01086956521739,10.252816020025032,22.91304347826087,19.73717146433041,1,6.543640689690159,6.667958454060066,13.21159914375023,25.63148049686695,5.220854844982369,6.20669709765604,11.42755194263842,17.58612026472009,272.4,242.0,241.6,262.0,234.0,301.6666666666667,342.0,327.2,353.0,384.8,320.6,297.3333333333333,43.6,30.0,53.0,78.2,62.8,58.2,71.2,78.6,65.8,24.0,264.4,245.0,211.6,252.8,221.8,296.6666666666666,353.6,331.2,322.0,356.6,336.4,250.3333333333333,41.8,30.6,56.6,80.2,77.6,70.2,63.4,70.6,69.4,50.33333333333334,0.425,0.9493617,2.3529411764705883,0.9119333598924719,0.9119333598924719,easy
4098,2014/2015,17,4,8,8.553397120872628,4.414327548287898,3,2,6.254432064779723,6.3856752607676395,7,10,14.995995377139526,10.411761861054899,25,24,32.49456022018181,20.72294174584678,5.786516853932584,4.907384230287859,5.764044943820225,5.30037546933667,11.55056179775281,10.20775969962453,24.02247191011236,20.480600750938667,1,7.727144646282486,7.632688127418255,15.35983277370075,30.43891381450937,4.532655643646113,4.572223191348622,9.104878834994738,19.04904964111846,173.0,163.4,125.0,145.6,136.0,226.0,413.4,386.0,391.6,436.0,387.6,347.6666666666667,40.6,28.2,47.4,75.0,76.2,63.6,56.6,71.4,66.6,25.0,243.2,230.2,210.8,280.2,209.0,290.0,224.2,206.4,217.6,222.0,197.6,204.3333333333333,44.6,26.8,41.4,75.2,207.6,176.2,199.4,226.6,201.8,90.33333333333333,0.2046240110607574,0.9168016,4.887012012012011,0.8953973601026732,0.8953973601026732,easy
4099,2014/2015,18,5,6,10.301425987234206,5.229631685296935,7,8,8.061624185479383,4.580993429983218,12,14,18.443577278453457,10.380608509886281,14,21,31.228799975891746,12.376560434595557,7.043956043956044,5.27909887359199,6.043956043956044,5.424280350438046,13.087912087912088,10.703379224030037,24.0989010989011,19.996245306633288,1,7.964654302737546,8.832908581140826,16.79756288387838,27.72598687279154,3.629141377695688,3.71990519936743,7.34904657706311,13.2227193142842,253.2,229.8,209.2,267.6,205.2,299.3333333333333,338.0,314.4,320.8,360.6,301.8,260.3333333333334,41.6,31.6,52.6,76.4,76.2,63.2,61.6,63.4,73.4,34.33333333333334,254.4,236.8,230.6,273.6,226.0,297.3333333333334,360.6,319.4,351.4,331.6,337.0,273.0,41.4,31.0,42.6,73.4,77.6,61.4,64.8,83.2,71.2,24.33333333333333,0.509961673687878,0.98335487,1.9609316770186338,0.9660329966013128,0.9660329966013128,easy
4100,2014/2015,18,4,6,5.3562569523843955,8.86655609346219,14,3,4.281710202219642,6.9947406456983625,18,9,9.602128615750555,16.02531558294341,30,7,17.866079389380054,19.454894477391846,5.008663366336633,6.763440860215054,5.252475247524751,6.365591397849462,10.261138613861386,13.129032258064516,19.69554455445544,22.473118279569892,0,5.311832947598747,8.171691261022836,13.48352420862159,25.07370891828602,5.00157157429854,6.700528320649705,11.70209989494824,18.7893310632671,303.4,276.4,269.6,280.2,257.6,304.0,350.0,330.2,374.2,375.0,344.0,258.0,41.2,29.6,64.2,81.0,74.8,66.6,70.8,72.4,72.8,37.33333333333334,250.0,240.2,227.8,271.4,224.0,308.6666666666667,215.0,214.2,222.4,228.4,201.6,179.3333333333333,40.2,24.8,46.2,77.4,222.2,198.0,219.4,222.2,227.4,82.0,0.2992565055762082,0.015230595,3.341614906832298,-0.4053207948749554,-0.4053207948749554,medium
4101,2014/2015,18,11,0,10.85439984841074,4.9070560620312325,14,5,9.119019365436728,3.340226745892912,25,5,20.781637172360586,8.17246941740062,19,20,29.048722843866955,20.441851872136233,7.4021739130434785,5.766666666666667,6.641304347826087,5.733333333333333,14.043478260869565,11.5,21.52173913043478,24.033333333333335,1,9.345993679814534,9.12139789075513,18.46739157056966,23.95190874839817,3.953714959339718,4.829607593162184,8.7833225525019,18.4754062781621,268.0,243.0,229.2,279.8,220.6,294.0,287.6,287.4,278.0,264.0,277.2,247.0,49.0,30.4,51.0,76.2,145.6,118.2,126.0,148.6,133.2,67.33333333333334,284.0,259.6,255.6,289.8,254.6,283.6666666666667,290.2,271.6,308.2,315.0,277.2,190.3333333333333,42.4,31.6,57.0,84.8,153.6,140.0,155.6,152.8,162.8,56.0,0.2314540059347181,0.92615926,4.32051282051282,0.9039215116427212,0.9039215116427212,easy
4102,2014/2015,18,7,4,4.0145221272784015,3.228054305164426,3,6,3.262948014598132,6.270700877533284,10,10,8.023112871892351,8.757110084551375,38,14,22.806476362884915,19.277921810524184,4.926199261992619,6.586956521739131,5.099630996309962,6.586956521739131,10.025830258302582,13.173913043478262,19.46863468634686,22.82608695652174,0,7.050767053170535,6.944747183789026,13.99551423695957,23.98618468749165,5.923573359022591,5.747426305022964,11.67099966404555,16.15035301726437,250.0,240.2,227.8,271.4,224.0,308.6666666666667,336.2,337.4,385.0,398.8,343.2,211.3333333333333,40.2,24.8,46.2,77.4,76.8,70.4,80.6,87.4,75.8,34.66666666666666,319.4,289.8,248.4,283.6,251.8,360.6666666666667,273.4,248.8,256.0,291.8,251.6,225.0,45.0,29.0,51.4,74.2,69.4,60.8,68.2,76.0,67.0,25.0,0.7561436672967865,0.023874925,1.3224999999999998,-3.0028694513318865,-3.0028694513318865,hard
4103,2014/2015,18,9,4,6.023271746044125,5.6350056681259755,4,5,4.92792629930902,5.0514078441135934,13,9,10.617556155195107,10.340918044908854,25,16,12.94962418587358,22.7517053663354,7.175824175824176,4.731182795698925,6.1208791208791204,5.075268817204301,13.296703296703297,9.806451612903226,21.923076923076923,21.731182795698924,0,9.177227543891847,8.434725246065064,17.61195278995691,27.72216469320449,4.02589599462286,3.232450467799726,7.258346462422587,16.74549198730114,179.0,157.4,121.2,157.2,135.6,212.0,357.6,331.6,347.8,331.8,338.0,315.3333333333334,44.4,27.8,51.8,73.0,152.2,128.6,131.8,135.6,136.4,53.66666666666667,276.2,243.6,223.8,270.0,222.2,295.6666666666667,263.0,255.8,282.4,305.8,242.6,192.3333333333333,45.6,31.0,53.8,76.4,142.4,121.2,126.6,147.6,136.6,66.66666666666669,0.4085397996837112,0.030125594,2.4477419354838705,-0.6397965506761737,-0.6397965506761737,hard
4104,2014/2015,18,11,4,5.234530051130653,6.836367695115472,9,2,5.819460507045331,5.407123380005991,20,6,11.087718440749677,11.741946851094518,16,5,30.067348328646297,20.75832313500814,4.941831683168316,7.408602150537634,5.263613861386137,6.688172043010753,10.205445544554456,14.096774193548388,20.519801980198014,22.903225806451612,0,5.429844422262049,6.801570313885691,12.23141473614775,23.79996692660051,4.676905541161235,5.609151137375679,10.28605667853691,19.33777496045137,258.8,230.0,211.4,262.2,231.0,303.3333333333333,290.2,271.6,308.2,315.0,277.2,190.3333333333333,42.4,31.6,57.0,84.8,153.6,140.0,155.6,152.8,162.8,56.0,264.0,210.2,213.2,263.4,204.6,282.0,339.2,304.4,327.4,355.0,318.2,235.3333333333333,43.4,25.2,60.8,72.2,72.8,58.0,57.8,80.2,67.2,27.0,0.7561436672967865,0.037706666,1.3224999999999998,-2.9461486113741437,-2.9461486113741437,hard
4105,2014/2015,18,2,4,4.546586033235114,4.384690476228483,5,2,7.462893631613481,2.833748214777758,7,6,11.930672666907663,7.2868821587162245,16,20,24.253560622783255,14.183373063066181,5.711111111111111,6.032608695652174,6.211111111111111,6.1521739130434785,11.922222222222222,12.184782608695652,25.533333333333335,20.815217391304348,1,5.974405659003731,7.725304187336508,13.69970984634024,24.19780110536493,3.519157844903559,3.902072425411681,7.421230270315247,22.32469573393499,255.0,234.0,205.2,271.2,220.4,302.0,214.8,200.0,199.0,219.2,186.6,203.0,44.6,26.8,41.4,75.2,207.6,176.2,199.4,226.6,201.8,90.33333333333333,268.0,243.0,229.2,279.8,220.6,294.0,204.8,208.0,214.2,218.2,206.4,166.0,49.0,30.4,51.0,76.2,217.2,180.2,180.6,207.4,200.6,86.66666666666667,0.5639796719414948,0.96124554,1.7731135531135533,0.9111177605678039,0.9111177605678039,easy
4106,2014/2015,18,5,5,6.6519257707637465,4.219172820707215,5,6,4.273253023891334,6.550788806858366,10,11,9.916487683129052,11.103549416272312,14,12,20.012610124243963,19.038178951193146,4.869047619047619,4.583025830258302,5.119047619047619,5.276752767527674,9.988095238095237,9.859778597785978,19.654761904761905,20.531365313653133,0,6.639904902643474,8.47690366651545,15.11680856915893,28.51048326945561,4.93221939298128,4.684813573046612,9.617032966027889,17.52013369848474,258.4,225.4,197.2,217.8,214.8,297.6666666666667,352.4,325.6,341.2,369.6,324.6,249.0,40.2,22.4,53.8,74.4,68.6,53.4,53.2,64.6,60.8,23.33333333333333,272.4,242.0,241.6,262.0,234.0,301.6666666666667,350.8,325.4,359.6,388.0,342.0,270.6666666666666,43.6,30.0,53.0,78.2,74.6,61.8,67.6,76.0,74.0,25.0,0.4094292803970224,0.043707997,2.442424242424242,-0.6192675726253447,-0.6192675726253447,hard
4107,2014/2015,18,2,5,7.642589142768027,4.495976932953629,3,9,6.5129332474448685,4.05478963116037,5,14,14.52282450006506,8.031443158373442,17,17,29.942561425700234,16.556146690163807,6.689655172413793,4.774193548387097,6.482758620689655,5.129032258064516,13.172413793103448,9.903225806451612,22.17241379310345,18.698924731182796,1,6.5288497518447,6.379674835537434,12.90852458738213,23.41829486980289,4.798389618287987,5.071689744929054,9.870079363217041,17.27783185319304,202.0,182.0,168.2,203.2,167.8,229.3333333333333,412.4,383.6,426.4,471.2,407.4,321.0,48.2,28.6,51.6,77.4,77.0,63.0,71.4,80.4,74.2,24.66666666666667,303.4,276.4,269.6,280.2,257.6,304.0,350.0,330.2,374.2,375.0,344.0,258.0,41.2,29.6,64.2,81.0,74.8,66.6,70.8,72.4,72.8,37.33333333333334,0.5108834827144686,0.9326211,1.9573934837092732,0.8622437063312031,0.8622437063312031,easy
4108,2014/2015,18,9,2,4.080693142030974,7.464217500600467,6,5,4.43073242001951,5.264729244117147,15,7,8.259893616428062,12.192557896200041,23,13,20.049731171171466,15.28406872524228,5.2555555555555555,6.623655913978495,5.433333333333334,7.0,10.688888888888888,13.623655913978494,19.677777777777777,23.365591397849464,0,6.184803100915998,5.347920403520561,11.53272350443655,21.06591151146034,6.498334816386358,5.633802984411433,12.13213780079779,20.54078370808864,255.6,235.4,210.2,232.0,223.8,269.3333333333334,331.8,323.4,319.6,352.8,320.4,265.0,43.0,27.4,52.8,77.6,77.4,59.6,56.2,76.6,70.4,29.0,253.2,229.8,209.2,267.6,205.2,299.3333333333333,355.8,321.2,342.4,368.0,320.4,262.0,41.6,31.6,52.6,76.4,76.2,63.2,61.6,63.4,73.4,34.33333333333334,0.3835538212620158,0.0094395485,2.607196029776675,-0.6068887983198467,-0.6068887983198467,hard
4109,2014/2015,19,6,7,6.916986818593059,6.365645464840554,7,7,6.272897798626714,4.320981293285653,13,14,13.542737053995335,11.113654428306821,24,20,21.011886872089903,23.621686247923044,4.776595744680851,4.870588235294117,5.170212765957447,5.117647058823529,9.946808510638299,9.988235294117647,18.680851063829788,19.58823529411765,0,7.513229881592974,7.976593104025588,15.48982298561856,26.94554645697538,3.294137519091457,4.170625100209945,7.464762619301393,14.5834771671573,280.4,265.0,233.2,259.2,245.8,326.6666666666666,368.6,353.0,386.0,409.2,361.0,291.0,36.2,28.2,56.4,81.4,78.0,67.0,65.2,79.8,74.6,22.66666666666667,278.4,252.4,230.0,290.8,239.8,306.3333333333333,352.2,333.8,340.4,369.2,327.8,288.6666666666667,44.4,28.8,55.6,80.0,77.8,64.2,64.4,70.8,73.0,24.0,0.733822548365577,0.94714123,1.3627272727272728,0.8014152980687325,0.8014152980687325,easy
